long,lat,year,TimePeriod,RCP,scenario,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,T_Annual,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,5.92,-3.117778,20.58207,6.746739,32.75,,,,,
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,5.73,-3.117778,20.58207,10.02967,32.75,,,,,
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,5.92,-3.117778,20.58207,10.02967,32.75,,,,,
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,5.73,-3.117778,20.58207,-3.117778,32.75,,,,,
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,5.92,-3.117778,20.58207,-3.117778,32.75,,,,,
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,12.03,-3.117778,20.58207,6.746739,32.75,,,,,
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,12.03,-3.117778,20.58207,10.02967,32.75,,,,,
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,,,,,,5.92,8.39,12.03,-3.117778,20.58207,-3.117778,32.75,,,,,
-109.9786,37.63027,1992,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.53,7.38,,-2.288462,19.93315,,32.35,,,,,
-109.9786,37.63027,1993,Hist,historical,sc1,0,5,32,20,18,24,,,,,,16.18,7.36,7.36,-2.411667,19.61576,19.61576,32.75,,,,,
-109.9786,37.63027,1994,Hist,historical,sc1,0,5,32,20,18,24,,,,,,4.5,3.47,,-1.375556,22.85978,,35.35,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,2.93,0.6283333,20.39239,11.02473,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,2.93,0.6283333,20.39239,0.6283333,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,14.39,0.6283333,20.39239,7.00163,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,14.39,0.6283333,20.39239,0.6283333,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,14.39,0.6283333,20.39239,11.02473,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,8.5,0.6283333,20.39239,7.00163,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,2.93,0.6283333,20.39239,7.00163,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,8.5,0.6283333,20.39239,0.6283333,35.45,,,,,
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.5,8.87,8.5,0.6283333,20.39239,11.02473,35.45,,,,,
-109.9786,37.63027,1996,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.84,6.45,4.02,0.467033,22.48261,9.651087,34.05,,,,,
-109.9786,37.63027,1997,Hist,historical,sc1,0,5,32,20,18,24,,,,,,10.13,10.81,10.81,-0.4844444,20.33913,20.33913,33.45,,,,,
-109.9786,37.63027,1998,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.41,8.41,,-1.09,20.775,,35.25,,,,,
-109.9786,37.63027,1999,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.53,17.89,3.53,0.7283333,19.90924,11.48077,32.15,,,,,
-109.9786,37.63027,1999,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.53,17.89,3.53,0.7283333,19.90924,0.7283333,32.15,,,,,
-109.9786,37.63027,1999,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.53,17.89,2.22,0.7283333,19.90924,11.48077,32.15,,,,,
-109.9786,37.63027,1999,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.53,17.89,2.22,0.7283333,19.90924,0.7283333,32.15,,,,,
-109.9786,37.63027,2000,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.64,6.02,6.32,0.2456044,22.1587,10.19185,34.85,,,,,
-109.9786,37.63027,2001,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.15,10.03,10.03,-0.8216667,21.36902,21.36902,34.05,,,,,
-109.9786,37.63027,2002,Hist,historical,sc1,0,5,32,20,18,24,,,,,,2.58,3.9,,-1.985,22.48859,,35.15,,,,,
-109.9786,37.63027,2003,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.06,7.25,11.91,0.2911111,22.50054,10.68681,36.05,,,,,
-109.9786,37.63027,2003,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.06,7.25,11.91,0.2911111,22.50054,0.2911111,36.05,,,,,
-109.9786,37.63027,2003,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.06,7.25,7.06,0.2911111,22.50054,10.68681,36.05,,,,,
-109.9786,37.63027,2003,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.06,7.25,7.06,0.2911111,22.50054,0.2911111,36.05,,,,,
-109.9786,37.63027,2004,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.42,3.19,5.83,-1.96044,20.97391,10.16467,33.25,,,,,
-109.9786,37.63027,2005,Hist,historical,sc1,0,5,32,20,18,24,,,,,,15.42,9.25,9.25,0.2844444,20.52989,20.52989,36.25,,,,,
-109.9786,37.63027,2006,Hist,historical,sc1,0,5,32,20,18,24,,,,,,2.24,9.56,18.95,-0.35,22.13315,8.680769,35.05,,,,,
-109.9786,37.63027,2007,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.81,9.15,5.67,-1.311667,22.14728,9.691304,34.35,,,,,
-109.9786,37.63027,2007,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.81,9.15,5.67,-1.311667,22.14728,-1.311667,34.35,,,,,
-109.9786,37.63027,2007,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.81,9.15,3.81,-1.311667,22.14728,9.691304,34.35,,,,,
-109.9786,37.63027,2007,Hist,historical,sc1,0,5,32,20,18,24,,,,,,3.81,9.15,3.81,-1.311667,22.14728,-1.311667,34.35,,,,,
-109.9786,37.63027,2008,Hist,historical,sc1,0,5,32,20,18,24,,,,,,16.63,7.39,,-3.434615,20.45707,,33.15,,,,,
-109.9786,37.63027,2009,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.18,2.95,2.95,-0.9094444,20.58967,20.58967,34.05,,,,,
-109.9786,37.63027,2010,Hist,historical,sc1,0,5,32,20,18,24,,,,,,12.5,11.13,6.76,-3.238333,20.81304,10.21648,35.75,,,,,
-109.9786,37.63027,2011,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.7,6.55,7.7,-1.782222,21.27283,-1.782222,33.95,,,,,
-109.9786,37.63027,2011,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.7,6.55,7.7,-1.782222,21.27283,7.597826,33.95,,,,,
-109.9786,37.63027,2011,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.7,6.55,7.58,-1.782222,21.27283,-1.782222,33.95,,,,,
-109.9786,37.63027,2011,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.7,6.55,7.58,-1.782222,21.27283,7.597826,33.95,,,,,
-109.9786,37.63027,2012,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.36,7.15,,-0.982967,22.27554,,33.85,,,,,
-109.9786,37.63027,2013,Hist,historical,sc1,0,5,32,20,18,24,,,,,,7.19,11.37,11.37,-2.342222,21.17935,21.17935,36.55,,,,,
-109.9786,37.63027,2014,Hist,historical,sc1,0,5,32,20,18,24,,,,,,4.01,8.6,,-0.5633333,20.59946,,34.05,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,7.78,1.104444,20.70978,1.104444,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,12.08,1.104444,20.70978,10.63626,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,7.78,1.104444,20.70978,8.733696,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,6.51,1.104444,20.70978,8.733696,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,6.51,1.104444,20.70978,10.63626,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,7.78,1.104444,20.70978,10.63626,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,6.51,1.104444,20.70978,1.104444,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,12.08,1.104444,20.70978,1.104444,34.15,,,,,
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.51,14.71,12.08,1.104444,20.70978,8.733696,34.15,,,,,
-109.9786,37.63027,2016,Hist,historical,sc1,0,5,32,20,18,24,,,,,,6.73,8.72,,-1.590659,21.8587,,36.05,,,,,
-109.9786,37.63027,2017,Hist,historical,sc1,0,5,32,20,18,24,,,,,,8.59,8.94,,-0.2555556,22.28533,,35.25,,,,,
-109.9786,37.63027,2018,Hist,historical,sc1,0,5,32,20,18,24,,,,,,2.97,6.62,,0.9627778,22.7337,,33.95,,,,,
-109.9786,37.60308,1980,Hist,historical,sc1,24,0,41,11,14,21,0.0,1.444304,35.63,79.0,0.04566964,,,,,,,,-12.65,0.1720996,0.1842018,0.09034291,0.1019258
-109.9786,37.60308,1981,Hist,historical,sc1,24,0,41,11,14,21,0.0,5.624768,35.5,80.0,0.07140181,,,,,,,,-10.15,0.1143761,0.1174686,0.09227882,0.1440184
-109.9786,37.60308,1982,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.529723,34.19,85.0,0.2884334,,,,,,,,-17.15,0.1694187,0.1505167,0.09459278,0.1227291
-109.9786,37.60308,1983,Hist,historical,sc1,24,0,41,11,14,21,0.0,5.62245,32.87,85.0,0.2331071,,,,,,,,-15.55,0.166493,0.1905401,0.09526176,0.116634
-109.9786,37.60308,1984,Hist,historical,sc1,24,0,41,11,14,21,0.0,5.604507,33.1,91.0,0.1059538,,,,,,,,-18.75,0.1582374,0.1544665,0.09283668,0.1167698
-109.9786,37.60308,1985,Hist,historical,sc1,24,0,41,11,14,21,0.0,2.216721,35.61,89.0,0.135908,,,,,,,,-19.35,0.1608923,0.184612,0.09290808,0.1728396
-109.9786,37.60308,1986,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.857265,33.47,76.0,0.1551817,,,,,,,,-12.55,0.2114101,0.1696838,0.09347031,0.1610047
-109.9786,37.60308,1987,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.492978,32.41,86.0,0.4347407,,,,,,,,-14.85,0.212926,0.1782148,0.09757847,0.1328008
-109.9786,37.60308,1988,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.996828,33.69,86.0,0.08058333,,,,,,,,-16.15,0.1858975,0.172876,0.09227669,0.1025266
-109.9786,37.60308,1989,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.372445,35.84,86.0,0.143511,,,,,,,,-20.15,0.1025658,0.1175649,0.09255804,0.09050224
-109.9786,37.60308,1990,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.353746,35.39,85.0,0.02979631,,,,,,,,-14.45,0.08907394,0.0997224,0.09024106,0.1270896
-109.9786,37.60308,1991,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.376407,32.78,87.0,0.05225705,,,,,,,,-24.95,0.1483301,0.1662631,0.09172658,0.1215215
-109.9786,37.60308,1992,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.166599,32.68,88.0,0.1253561,,,,,,,,-14.55,0.172194,0.1792701,0.09296184,0.1119116
-109.9786,37.60308,1993,Hist,historical,sc1,24,0,41,11,14,21,0.0,2.832933,32.98,86.0,0.1235526,,,,,,,,-14.25,0.155352,0.1849253,0.09219203,0.1171145
-109.9786,37.60308,1994,Hist,historical,sc1,24,0,41,11,14,21,0.0,2.180669,35.65,86.0,0.004456244,,,,,,,,-14.95,0.1300692,0.1138469,0.08944177,0.1074728
-109.9786,37.60308,1995,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.663284,34.71,70.0,0.07785813,,,,,,,,-10.85,0.1640261,0.1747096,0.09264573,0.09197036
-109.9786,37.60308,1996,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.76782,34.68,68.0,0.006981402,,,,,,,,-12.65,0.09625285,0.09382471,0.09019143,0.1337882
-109.9786,37.60308,1997,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.869237,32.71,73.0,0.4034185,,,,,,,,-14.15,0.2065984,0.1698525,0.09707147,0.1229808
-109.9786,37.60308,1998,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.516921,34.94,87.0,0.1282396,,,,,,,,-12.25,0.1573365,0.1366029,0.09298336,0.1285546
-109.9786,37.60308,1999,Hist,historical,sc1,24,0,41,11,14,21,0.0,6.246863,32.3,76.0,0.5888825,,,,,,,,-15.55,0.1862187,0.1485435,0.1003867,0.09609548
-109.9786,37.60308,2000,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.485257,35.14,71.0,0.003031462,,,,,,,,-13.05,0.1149397,0.1301209,0.08964111,0.1186603
-109.9786,37.60308,2001,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.360305,34.4,83.0,0.2139842,,,,,,,,-13.85,0.1593977,0.1722139,0.09413274,0.09147855
-109.9786,37.60308,2002,Hist,historical,sc1,24,0,41,11,14,21,0.0,2.497393,35.45,87.0,1.262619e-05,,,,,,,,-14.65,0.1012858,0.09626434,0.08835205,0.1295859
-109.9786,37.60308,2003,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.45877,36.1,79.0,0.06937345,,,,,,,,-12.75,0.1424857,0.1525724,0.09097274,0.1372308
-109.9786,37.60308,2004,Hist,historical,sc1,24,0,41,11,14,21,0.0,2.309832,33.44,84.0,1.849446e-05,,,,,,,,-15.75,0.160494,0.1513903,0.08961416,0.1565068
-109.9786,37.60308,2005,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.062926,36.55,75.0,0.1864816,,,,,,,,-14.85,0.2211502,0.1752201,0.09420654,0.1117443
-109.9786,37.60308,2006,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.522811,34.97,86.0,0.08720936,,,,,,,,-15.55,0.1159335,0.1199034,0.09160263,0.1756826
-109.9786,37.60308,2007,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.903981,35.02,83.0,0.1078667,,,,,,,,-16.75,0.1924466,0.1446518,0.09202727,0.1085119
-109.9786,37.60308,2008,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.534369,33.42,83.0,0.07610925,,,,,,,,-19.15,0.1660446,0.1708221,0.09251088,0.09448311
-109.9786,37.60308,2009,Hist,historical,sc1,24,0,41,11,14,21,0.0,2.22621,34.16,78.0,0.015431,,,,,,,,-18.25,0.1369766,0.1268171,0.09063166,0.09400662
-109.9786,37.60308,2010,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.430192,34.88,89.0,0.598431,,,,,,,,-17.65,0.1021042,0.1616037,0.1000211,0.1049909
-109.9786,37.60308,2011,Hist,historical,sc1,24,0,41,11,14,21,0.0,4.072073,34.09,80.0,0.02686096,,,,,,,,-23.35,0.1359166,0.1358917,0.09086786,0.1057831
-109.9786,37.60308,2012,Hist,historical,sc1,24,0,41,11,14,21,0.0,2.835251,34.44,90.0,0.1321013,,,,,,,,-15.35,0.137661,0.1179957,0.09156326,0.09820295
-109.9786,37.60308,2013,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.185499,35.44,85.0,0.1955753,,,,,,,,-19.95,0.1342098,0.1279453,0.09319415,0.1983812
-109.9786,37.60308,2014,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.48295,33.73,75.0,0.1461033,,,,,,,,-18.25,0.2107499,0.160384,0.09306196,0.1166428
-109.9786,37.60308,2015,Hist,historical,sc1,24,0,41,11,14,21,0.0,5.447884,34.27,67.0,0.3432889,,,,,,,,-15.75,0.1360273,0.1369485,0.09682017,0.1311696
-109.9786,37.60308,2016,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.919705,35.26,80.0,0.1608242,,,,,,,,-17.45,0.1725092,0.1663587,0.09300737,0.09550256
-109.9786,37.60308,2017,Hist,historical,sc1,24,0,41,11,14,21,0.0,3.308822,35.29,68.0,0.1032067,,,,,,,,-15.55,0.1527184,0.1457028,0.09193698,0.09324175
-109.9786,37.60308,2018,Hist,historical,sc1,24,0,41,11,14,21,72.0,2.027648,34.22,72.0,0.06079691,,,,,,,,-13.35,0.09431761,0.09173046,0.0889553,0.1421966
-109.9786,37.63027,1980,Hist,historical,sc1,0,5,32,20,18,24,0.0,1.703067,34.32,84.0,0.4758769,,,,,,,,-13.55,0.136055,0.1892906,0.08830796,0.09070991
-109.9786,37.63027,1981,Hist,historical,sc1,0,5,32,20,18,24,0.0,5.699086,34.14,83.0,0.1333774,,,,,,,,-11.15,0.08969197,0.09963788,0.08591337,0.1257149
-109.9786,37.63027,1982,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.833749,32.93,86.0,0.359933,,,,,,,,-19.25,0.1366724,0.1263974,0.08727477,0.1189087
-109.9786,37.63027,1983,Hist,historical,sc1,0,5,32,20,18,24,0.0,5.988403,31.69,85.0,0.7063263,,,,,,,,-16.75,0.151598,0.1881574,0.09199012,0.1039753
-109.9786,37.63027,1984,Hist,historical,sc1,0,5,32,20,18,24,0.0,5.934518,31.93,91.0,0.1447801,,,,,,,,-21.15,0.1348008,0.125068,0.08583276,0.1026966
-109.9786,37.63027,1985,Hist,historical,sc1,0,5,32,20,18,24,0.0,2.418523,34.35,88.0,0.3612564,,,,,,,,-21.25,0.1364025,0.1601507,0.08769881,0.1451885
-109.9786,37.63027,1986,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.868376,32.24,78.0,0.2018148,,,,,,,,-15.35,0.1726399,0.1509757,0.08627009,0.1379303
-109.9786,37.63027,1987,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.878506,31.16,88.0,0.5891132,,,,,,,,-16.25,0.1704746,0.1625553,0.09045947,0.115633
-109.9786,37.63027,1988,Hist,historical,sc1,0,5,32,20,18,24,0.0,5.33755,32.47,86.0,0.1153125,,,,,,,,-16.85,0.1500797,0.1427722,0.08540604,0.09245233
-109.9786,37.63027,1989,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.599701,34.62,87.0,0.1871553,,,,,,,,-22.05,0.08571663,0.09336083,0.085502,0.08317643
-109.9786,37.63027,1990,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.572889,34.26,84.0,0.03578636,,,,,,,,-15.55,0.08197092,0.08411122,0.08396839,0.1110887
-109.9786,37.63027,1991,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.642972,31.61,88.0,0.06213629,,,,,,,,-26.25,0.1167277,0.1260309,0.08469832,0.1056288
-109.9786,37.63027,1992,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.456525,31.48,90.0,0.2531796,,,,,,,,-15.35,0.1364059,0.1441817,0.08702274,0.09640808
-109.9786,37.63027,1993,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.129056,31.74,87.0,0.608307,,,,,,,,-16.25,0.1284224,0.183321,0.09001251,0.1042254
-109.9786,37.63027,1994,Hist,historical,sc1,0,5,32,20,18,24,0.0,2.480959,34.38,85.0,0.001552292,,,,,,,,-15.45,0.1070196,0.09768419,0.08278031,0.09461214
-109.9786,37.63027,1995,Hist,historical,sc1,0,5,32,20,18,24,0.0,5.245737,33.52,76.0,0.3302809,,,,,,,,-11.95,0.1298741,0.1618843,0.08789826,0.08505039
-109.9786,37.63027,1996,Hist,historical,sc1,0,5,32,20,18,24,74.0,3.892405,33.48,71.0,0.01516296,,,,,,,,-14.25,0.08462501,0.08337034,0.08162073,0.11573
-109.9786,37.63027,1997,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.122329,31.52,76.0,0.6425892,,,,,,,,-14.75,0.1585773,0.1561811,0.0909235,0.1089507
-109.9786,37.63027,1998,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.714531,33.72,89.0,0.2878299,,,,,,,,-12.95,0.1269204,0.1137769,0.0870317,0.1112403
-109.9786,37.63027,1999,Hist,historical,sc1,0,5,32,20,18,24,0.0,6.789661,31.0,77.0,0.8268748,,,,,,,,-17.35,0.1417769,0.1247359,0.093195,0.09032431
-109.9786,37.63027,2000,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.444417,33.96,74.0,0.00392741,,,,,,,,-14.05,0.09456552,0.1076223,0.08298748,0.1035247
-109.9786,37.63027,2001,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.522014,33.27,86.0,0.2519318,,,,,,,,-14.45,0.1287169,0.1383913,0.08668068,0.08387727
-109.9786,37.63027,2002,Hist,historical,sc1,0,5,32,20,18,24,28.0,2.726805,34.25,88.0,6.744477e-07,,,,,,,,-15.25,0.09028127,0.08343539,0.0811798,0.1113747
-109.9786,37.63027,2003,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.749126,34.9,81.0,0.06917186,,,,,,,,-13.95,0.1103777,0.1216019,0.08425125,0.1227856
-109.9786,37.63027,2004,Hist,historical,sc1,0,5,32,20,18,24,0.0,2.32575,32.24,85.0,0.008880862,,,,,,,,-16.65,0.1376181,0.1312731,0.08297588,0.1357275
-109.9786,37.63027,2005,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.133562,35.33,74.0,0.4784897,,,,,,,,-15.45,0.2075685,0.1834562,0.08949678,0.09579624
-109.9786,37.63027,2006,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.896396,33.77,84.0,0.1025386,,,,,,,,-16.85,0.09236133,0.1063386,0.08476165,0.1550773
-109.9786,37.63027,2007,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.169562,33.76,83.0,0.1613166,,,,,,,,-18.05,0.1727732,0.140273,0.08568066,0.09833303
-109.9786,37.63027,2008,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.588921,32.16,86.0,0.3245318,,,,,,,,-20.15,0.1405687,0.1659152,0.08775216,0.08587809
-109.9786,37.63027,2009,Hist,historical,sc1,0,5,32,20,18,24,0.0,2.205788,32.81,79.0,0.02399689,,,,,,,,-18.75,0.1100363,0.1006944,0.08350464,0.08485855
-109.9786,37.63027,2010,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.594368,33.74,90.0,0.429192,,,,,,,,-18.35,0.08382223,0.1302544,0.08850205,0.08909453
-109.9786,37.63027,2011,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.395512,32.88,80.0,0.01119292,,,,,,,,-24.15,0.1122317,0.1064926,0.08363548,0.0959554
-109.9786,37.63027,2012,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.13052,33.25,91.0,0.09343825,,,,,,,,-15.95,0.102815,0.09484635,0.08372556,0.08627292
-109.9786,37.63027,2013,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.612768,34.23,85.0,0.2995755,,,,,,,,-20.45,0.09990997,0.09728106,0.08653744,0.1627644
-109.9786,37.63027,2014,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.998679,32.47,79.0,0.1575185,,,,,,,,-18.85,0.1734034,0.1424079,0.08555137,0.1024079
-109.9786,37.63027,2015,Hist,historical,sc1,0,5,32,20,18,24,0.0,6.025746,32.97,64.0,0.2664368,,,,,,,,-14.65,0.1040173,0.09911651,0.08741344,0.1076956
-109.9786,37.63027,2016,Hist,historical,sc1,0,5,32,20,18,24,0.0,4.582049,34.1,80.0,0.09068462,,,,,,,,-16.85,0.132025,0.1215914,0.08462732,0.08609039
-109.9786,37.63027,2017,Hist,historical,sc1,0,5,32,20,18,24,0.0,3.956441,34.0,72.0,0.1186929,,,,,,,,-15.35,0.1085949,0.1070183,0.08494622,0.08433867
-109.9786,37.63027,2018,Hist,historical,sc1,0,5,32,20,18,24,39.0,2.879343,33.08,72.0,0.06403493,,,,,,,,-13.85,0.08311322,0.08178764,0.08275694,0.1156311
-109.9782,37.62921,1980,Hist,historical,sc1,9,0,67,7,16,12,0.0,1.535102,34.28,84.0,1.980447,,,,,,,,-13.55,0.1236502,0.184023,0.0995679,0.09462703
-109.9782,37.62921,1981,Hist,historical,sc1,9,0,67,7,16,12,0.0,5.722296,34.07,83.0,0.3150761,,,,,,,,-11.15,0.0977695,0.1031901,0.08874516,0.1152829
-109.9782,37.62921,1982,Hist,historical,sc1,9,0,67,7,16,12,0.0,4.532487,32.93,86.0,0.6990801,,,,,,,,-19.25,0.1220775,0.1221231,0.09079146,0.111187
-109.9782,37.62921,1983,Hist,historical,sc1,9,0,67,7,16,12,0.0,5.91725,31.69,85.0,1.921606,,,,,,,,-16.75,0.1316353,0.1704501,0.09970152,0.1015873
-109.9782,37.62921,1984,Hist,historical,sc1,9,0,67,7,16,12,0.0,5.723719,31.93,91.0,0.502965,,,,,,,,-21.15,0.1199234,0.120574,0.0899602,0.09986066
-109.9782,37.62921,1985,Hist,historical,sc1,9,0,67,7,16,12,0.0,2.386301,34.35,88.0,0.9151326,,,,,,,,-21.25,0.1203996,0.1419904,0.09251128,0.130006
-109.9782,37.62921,1986,Hist,historical,sc1,9,0,67,7,16,12,0.0,4.749789,32.24,78.0,0.6934446,,,,,,,,-15.35,0.1506034,0.1436281,0.09124529,0.1264971
-109.9782,37.62921,1987,Hist,historical,sc1,9,0,67,7,16,12,0.0,4.645018,31.16,88.0,1.227814,,,,,,,,-16.25,0.1537455,0.152322,0.09485963,0.1110023
-109.9782,37.62921,1988,Hist,historical,sc1,9,0,67,7,16,12,0.0,5.255181,32.47,86.0,0.5353709,,,,,,,,-16.85,0.1351088,0.1357158,0.09017795,0.09564189
-109.9782,37.62921,1989,Hist,historical,sc1,9,0,67,7,16,12,0.0,3.519662,34.62,87.0,0.403032,,,,,,,,-22.05,0.09417284,0.1014764,0.08881909,0.08648311
-109.9782,37.62921,1990,Hist,historical,sc1,9,0,67,7,16,12,0.0,3.496445,34.26,84.0,0.04996165,,,,,,,,-15.55,0.08579254,0.08972135,0.08666289,0.1058253
-109.9782,37.62921,1991,Hist,historical,sc1,9,0,67,7,16,12,0.0,4.614922,31.61,88.0,0.3871001,,,,,,,,-26.25,0.1106622,0.1236066,0.08899976,0.1039719
-109.9782,37.62921,1992,Hist,historical,sc1,9,0,67,7,16,12,0.0,4.355046,31.48,90.0,0.8447132,,,,,,,,-15.35,0.1277877,0.1379872,0.09232727,0.0974102
-109.9782,37.62921,1993,Hist,historical,sc1,9,0,67,7,16,12,0.0,3.235741,31.74,87.0,1.361841,,,,,,,,-16.25,0.1195403,0.1603987,0.09540268,0.1033102
